osm_type,osm_id,name,place_type,amenity,tourism,cuisine,lat,lon,addr_housenumber,addr_street,addr_city,addr_postcode,address,phone,website,opening_hours,wheelchair,brand,source,tags_json,address_clean,dist_to_center_km,text,eval_label,google_rating,google_user_rating_count,rating_source,google_match_score,google_place_id,google_photo_name,google_photo_url,google_photo_attribution,google_photo_match_score
way,68587725,Biagio's,restaurant,restaurant,Unknown,italian,45.3645306,-75.788307,1394,Richmond Road,Ottawa,Unknown,1394 Richmond Road,,,,Unknown,Unknown,City of Ottawa,"{""@id"": ""way/68587725"", ""addr:housenumber"": ""1394"", ""addr:street"": ""Richmond Road"", ""amenity"": ""restaurant"", ""building"": ""commercial"", ""cuisine"": ""italian"", ""name"": ""Biagio's"", ""source"": ""City of Ottawa"", ""@geometry"": ""center""}","1394 Richmond Road, Ottawa Unknown",9.525725333597554,"Biagio's restaurant italian 1394 Richmond Road, Ottawa Unknown {""@id"": ""way/68587725"", ""addr:housenumber"": ""1394"", ""addr:street"": ""Richmond Road"", ""amenity"": ""restaurant"", ""building"": ""commercial"", ""cuisine"": ""italian"", ""name"": ""Biagio's"", ""source"": ""City of Ottawa"", ""@geometry"": ""center""}",italian,,,,,,,,,
way,68588409,Fairmont Château Laurier,hotel,Unknown,hotel,Unknown,45.4255846,-75.6952241,1,Rideau Street,Ottawa,Unknown,1 Rideau Street,,,,yes,Fairmont,City of Ottawa,"{""@id"": ""way/68588409"", ""addr:housenumber"": ""1"", ""addr:street"": ""Rideau Street"", ""alt_name"": ""Château Laurier"", ""brand"": ""Fairmont"", ""brand:wikidata"": ""Q1393345"", ""brand:wikipedia"": ""en:Fairmont Hotels and Resorts"", ""building"": ""hotel"", ""building:colour"": ""beige"", ""building:levels"": ""12"", ""building:material"": ""stone"", ""heritage"": ""2"", ""heritage:operator"": ""hsmbc"", ""heritage:website"": ""https://www.historicplaces.ca/en/rep-reg/place-lieu.aspx?id=14549"", ""historic"": ""building;yes"", ""hsmbc:criteria"": ""nhs"", ""hsmbc:inscription_date"": ""1981-01-15"", ""internet_access"": ""yes"", ""layer"": ""1"", ""name"": ""Fairmont Château Laurier"", ""name:en"": ""Fairmont Château Laurier"", ""name:ko"": ""페어몬트 샤토 로리에"", ""name:zh"": ""勞里埃城堡費爾蒙酒店;劳里埃城堡费尔蒙酒店"", ""name:zh-Hans"": ""劳里埃城堡费尔蒙酒店"", ""name:zh-Hant"": ""勞里埃城堡費爾蒙酒店"", ""old_name"": ""Château Laurier"", ""operator"": ""Fairmont"", ""ref:hpc"": ""14549"", ""roof:material"": ""copper"", ""rooms"": ""429"", ""source"": ""City of Ottawa"", ""stars"": ""4"", ""survey:date"": ""2012-11-14"", ""tourism"": ""hotel"", ""wheelchair"": ""yes"", ""wikidata"": ""Q2089212"", ""wikipedia"": ""en:Château Laurier"", ""@geometry"": ""center""}","1 Rideau Street, Ottawa Unknown",0.4796509915692502,"Fairmont Château Laurier hotel Unknown 1 Rideau Street, Ottawa Unknown {""@id"": ""way/68588409"", ""addr:housenumber"": ""1"", ""addr:street"": ""Rideau Street"", ""alt_name"": ""Château Laurier"", ""brand"": ""Fairmont"", ""brand:wikidata"": ""Q1393345"", ""brand:wikipedia"": ""en:Fairmont Hotels and Resorts"", ""building"": ""hotel"", ""building:colour"": ""beige"", ""building:levels"": ""12"", ""building:material"": ""stone"", ""heritage"": ""2"", ""heritage:operator"": ""hsmbc"", ""heritage:website"": ""https://www.historicplaces.ca/en/rep-reg/place-lieu.aspx?id=14549"", ""historic"": ""building;yes"", ""hsmbc:criteria"": ""nhs"", ""hsmbc:inscription_date"": ""1981-01-15"", ""internet_access"": ""yes"", ""layer"": ""1"", ""name"": ""Fairmont Château Laurier"", ""name:en"": ""Fairmont Château Laurier"", ""name:ko"": ""페어몬트 샤토 로리에"", ""name:zh"": ""勞里埃城堡費爾蒙酒店;劳里埃城堡费尔蒙酒店"", ""name:zh-Hans"": ""劳里埃城堡费尔蒙酒店"", ""name:zh-Hant"": ""勞里埃城堡費爾蒙酒店"", ""old_name"": ""Château Laurier"", ""operator"": ""Fairmont"", ""ref:hpc"": ""14549"", ""roof:material"": ""copper"", ""rooms"": ""429"", ""source"": ""City of Ottawa"", ""stars"": ""4"", ""survey:date"": ""2012-11-14"", ""tourism"": ""hotel"", ""wheelchair"": ""yes"", ""wikidata"": ""Q2089212"", ""wikipedia"": ""en:Château Laurier"", ""@geometry"": ""center""}",hotel,4.4,6870.0,google_places_api,0.797,ChIJRZDfKP4EzkwRBRK0cMq74no,places/ChIJRZDfKP4EzkwRBRK0cMq74no/photos/AU_ZVEERQa_ddgJtbmXZZ0D7-e2qf56LvGlXl6Vm3LY9gnbSERGs_7pp4d_msNHm9bSCAdpzZurcE2_SUr2_rJXjPijYye4PC0TA9X_XTQtJUfGMKTPsn0aWtwaYnZlM-sRDbTnO6N9WE171S6dj4KAH4bbF4wN9Aq9bUU7ctDVtirPPx6CBRhwL5YB1-5FvVa9gcv1oce4NEkbNi5JaswD8oMFuiD8O-dLnPlVO0OXWe7_4eZGEXVOwsCpfjkH1bpnAnaQ7sSckviMTJQG9pXB7jwkbK5varA9kSgQMJyG_07h5kw,https://places.googleapis.com/v1/places/ChIJRZDfKP4EzkwRBRK0cMq74no/photos/AU_ZVEERQa_ddgJtbmXZZ0D7-e2qf56LvGlXl6Vm3LY9gnbSERGs_7pp4d_msNHm9bSCAdpzZurcE2_SUr2_rJXjPijYye4PC0TA9X_XTQtJUfGMKTPsn0aWtwaYnZlM-sRDbTnO6N9WE171S6dj4KAH4bbF4wN9Aq9bUU7ctDVtirPPx6CBRhwL5YB1-5FvVa9gcv1oce4NEkbNi5JaswD8oMFuiD8O-dLnPlVO0OXWe7_4eZGEXVOwsCpfjkH1bpnAnaQ7sSckviMTJQG9pXB7jwkbK5varA9kSgQMJyG_07h5kw/media?key=AIzaSyAZIrdkP0ELLGSfmw9uzdrhAeQ1kk-dZqI&maxWidthPx=1000,Fairmont Château Laurier,0.797
way,68608261,Ottawa Best Hotel,motel,Unknown,motel,Unknown,45.2974741,-75.5795952,5033,Bank Street,Ottawa,Unknown,5033 Bank Street,,,,Unknown,Unknown,City of Ottawa,"{""@id"": ""way/68608261"", ""addr:housenumber"": ""5033"", ""addr:street"": ""Bank Street"", ""building"": ""yes"", ""check_date"": ""2024-06-27"", ""name"": ""Ottawa Best Hotel"", ""source"": ""City of Ottawa"", ""tourism"": ""motel"", ""@geometry"": ""center""}","5033 Bank Street, Ottawa Unknown",16.57180499503648,"Ottawa Best Hotel motel Unknown 5033 Bank Street, Ottawa Unknown {""@id"": ""way/68608261"", ""addr:housenumber"": ""5033"", ""addr:street"": ""Bank Street"", ""building"": ""yes"", ""check_date"": ""2024-06-27"", ""name"": ""Ottawa Best Hotel"", ""source"": ""City of Ottawa"", ""tourism"": ""motel"", ""@geometry"": ""center""}",motel,,,,,,,,,
way,68609059,Red Lobster,restaurant,restaurant,Unknown,seafood,45.3521242,-75.7324742,1595,Merivale Road,Ottawa,K2G 3J4,1595 Merivale Road,+1-613-727-0035,https://www.redlobster.ca/,"Su-Th 11:00-22:00; Fr,Sa 11:00-23:00",Unknown,Red Lobster,,"{""@id"": ""way/68609059"", ""addr:housenumber"": ""1595"", ""addr:postcode"": ""K2G 3J4"", ""addr:street"": ""Merivale Road"", ""amenity"": ""restaurant"", ""brand"": ""Red Lobster"", ""brand:wikidata"": ""Q846301"", ""brand:wikipedia"": ""en:Red Lobster"", ""building"": ""retail"", ""building:levels"": ""1"", ""check_date:opening_hours"": ""2024-09-06"", ""cuisine"": ""seafood"", ""name"": ""Red Lobster"", ""opening_hours"": ""Su-Th 11:00-22:00; Fr,Sa 11:00-23:00"", ""phone"": ""+1-613-727-0035"", ""website"": ""https://www.redlobster.ca/"", ""@geometry"": ""center""}","1595 Merivale Road, Ottawa K2G 3J4",8.191328002627458,"Red Lobster restaurant seafood 1595 Merivale Road, Ottawa K2G 3J4 {""@id"": ""way/68609059"", ""addr:housenumber"": ""1595"", ""addr:postcode"": ""K2G 3J4"", ""addr:street"": ""Merivale Road"", ""amenity"": ""restaurant"", ""brand"": ""Red Lobster"", ""brand:wikidata"": ""Q846301"", ""brand:wikipedia"": ""en:Red Lobster"", ""building"": ""retail"", ""building:levels"": ""1"", ""check_date:opening_hours"": ""2024-09-06"", ""cuisine"": ""seafood"", ""name"": ""Red Lobster"", ""opening_hours"": ""Su-Th 11:00-22:00; Fr,Sa 11:00-23:00"", ""phone"": ""+1-613-727-0035"", ""website"": ""https://www.redlobster.ca/"", ""@geometry"": ""center""}",seafood,4.3,3504.0,google_places_api,0.9429,ChIJr5YG_f8GzkwRLrT-2YChrlE,places/ChIJr5YG_f8GzkwRLrT-2YChrlE/photos/AU_ZVEE4PyyNaWaqEjvyPk_H6hzvezdg5J91Yxwdgq2kIWLmEZqqRWXLqVATNEjeZlhc6EXVDmiZmwA0bIHGtrA330pCMbGYZRA8aSRP2mDa30-osjwDTYn6rPYMpIvbAvlfU_iqlQrflAnXVk0gi8KpTA5fFip4iQcoZ3hiAo2z3s8UH4lYn-S9nDa5tf3yQaI10hWzLZ6nmlio7HlITrojmU-H7Bt4G6fOlbA3aQejoPz8JHqNsiEYz-bSOSchexxtmP3301tPr5tgacQws0tXmh_n3uPvIWk84OK-Ky6BcRbY-rqniSmwMdOcnFRHAWCHl3ssbnRnKvw5Q6C2cOHNkZ9gndsQdZcblZ7Mkt8wUbgIHOXU0Vm1zRHrSWgKClFmPslUWx33vggqdtX9eqfqxEHj8sm4nE_Wq2VHCYFF1OHVXG9mZUp6UGbnZuFQ9RSk,https://places.googleapis.com/v1/places/ChIJr5YG_f8GzkwRLrT-2YChrlE/photos/AU_ZVEE4PyyNaWaqEjvyPk_H6hzvezdg5J91Yxwdgq2kIWLmEZqqRWXLqVATNEjeZlhc6EXVDmiZmwA0bIHGtrA330pCMbGYZRA8aSRP2mDa30-osjwDTYn6rPYMpIvbAvlfU_iqlQrflAnXVk0gi8KpTA5fFip4iQcoZ3hiAo2z3s8UH4lYn-S9nDa5tf3yQaI10hWzLZ6nmlio7HlITrojmU-H7Bt4G6fOlbA3aQejoPz8JHqNsiEYz-bSOSchexxtmP3301tPr5tgacQws0tXmh_n3uPvIWk84OK-Ky6BcRbY-rqniSmwMdOcnFRHAWCHl3ssbnRnKvw5Q6C2cOHNkZ9gndsQdZcblZ7Mkt8wUbgIHOXU0Vm1zRHrSWgKClFmPslUWx33vggqdtX9eqfqxEHj8sm4nE_Wq2VHCYFF1OHVXG9mZUp6UGbnZuFQ9RSk/media?key=AIzaSyAZIrdkP0ELLGSfmw9uzdrhAeQ1kk-dZqI&maxWidthPx=1000,Kin Chan,0.9429
way,68609417,Kanata Noodle House,restaurant,restaurant,Unknown,vietnamese;noodle,45.3385213,-75.9065945,4049,Carling Avenue,Ottawa,Unknown,4049 Carling Avenue,+1 613-435-8817,https://carling.kanatanoodlehouse.com/,,Unknown,Unknown,Bing,"{""@id"": ""way/68609417"", ""addr:housenumber"": ""4049"", ""addr:street"": ""Carling Avenue"", ""amenity"": ""restaurant"", ""building"": ""retail"", ""cuisine"": ""vietnamese;noodle"", ""internet_access"": ""wlan"", ""name"": ""Kanata Noodle House"", ""phone"": ""+1 613-435-8817"", ""source"": ""Bing"", ""start_date"": ""1976..1991"", ""website"": ""https://carling.kanatanoodlehouse.com/"", ""@geometry"": ""center""}","4049 Carling Avenue, Ottawa Unknown",18.77768175869757,"Kanata Noodle House restaurant vietnamese;noodle 4049 Carling Avenue, Ottawa Unknown {""@id"": ""way/68609417"", ""addr:housenumber"": ""4049"", ""addr:street"": ""Carling Avenue"", ""amenity"": ""restaurant"", ""building"": ""retail"", ""cuisine"": ""vietnamese;noodle"", ""internet_access"": ""wlan"", ""name"": ""Kanata Noodle House"", ""phone"": ""+1 613-435-8817"", ""source"": ""Bing"", ""start_date"": ""1976..1991"", ""website"": ""https://carling.kanatanoodlehouse.com/"", ""@geometry"": ""center""}",vietnamese;noodle,4.4,1189.0,google_places_api,0.8679,ChIJkWRHy_D_0UwR01L0T6Z9KVo,places/ChIJkWRHy_D_0UwR01L0T6Z9KVo/photos/AU_ZVEEZIA0yRRULopgle6qb74hW-LRELLhGix6hflaG4CsJOWNsduuxq_ujQBAxAUzxYl64PaSrYVFOkeMQomZuQXz9UGU4GSgVe6C5bJgjL_yr8IP7ccbC1czrB_QgXIHaxQ2g1TyyW5f1Y61AVl7OzopULgwZEunJ9lk5PvNJ72lteCfqWG7623AqtU19FMEd0ys-Ue9DM3pafXMvdnlc8IHnFXJ8ZxiGSEGNOWirQt4Ss5kSpFF72-D-qGe98rejVJOeIoYMFL2pji7Fuzxl87Bw4OmHOQ6GaR6auzf9QDjazswdkKGdNJd1g8fsHsMuMSAYKwHQ8IfmLRE5ycwVL7RO_XPuU_n3GjVdCNZnsH3coYd9q8A0syS6woTB-C1b1O84Jugxd4irH_msu1D0XEsPDZcrK36Eiw5X0_cBctfxEwYL,https://places.googleapis.com/v1/places/ChIJkWRHy_D_0UwR01L0T6Z9KVo/photos/AU_ZVEEZIA0yRRULopgle6qb74hW-LRELLhGix6hflaG4CsJOWNsduuxq_ujQBAxAUzxYl64PaSrYVFOkeMQomZuQXz9UGU4GSgVe6C5bJgjL_yr8IP7ccbC1czrB_QgXIHaxQ2g1TyyW5f1Y61AVl7OzopULgwZEunJ9lk5PvNJ72lteCfqWG7623AqtU19FMEd0ys-Ue9DM3pafXMvdnlc8IHnFXJ8ZxiGSEGNOWirQt4Ss5kSpFF72-D-qGe98rejVJOeIoYMFL2pji7Fuzxl87Bw4OmHOQ6GaR6auzf9QDjazswdkKGdNJd1g8fsHsMuMSAYKwHQ8IfmLRE5ycwVL7RO_XPuU_n3GjVdCNZnsH3coYd9q8A0syS6woTB-C1b1O84Jugxd4irH_msu1D0XEsPDZcrK36Eiw5X0_cBctfxEwYL/media?key=AIzaSyAZIrdkP0ELLGSfmw9uzdrhAeQ1kk-dZqI&maxWidthPx=1000,T.,0.8679
way,68609468,Comfort Inn Ottawa West - Kanata,hotel,Unknown,hotel,Unknown,45.315366,-75.893299,222,Hearst Way,Ottawa,K2L 3A2,222 Hearst Way,+1-613-592-2200,http://www.comfortinnkanata.com,,limited,Comfort Inn,hotel_owner,"{""@id"": ""way/68609468"", ""addr:housename"": ""Comfort Inn"", ""addr:housenumber"": ""222"", ""addr:postcode"": ""K2L 3A2"", ""addr:street"": ""Hearst Way"", ""brand"": ""Comfort Inn"", ""brand:wikidata"": ""Q113152349"", ""building"": ""commercial"", ""fax"": ""+1-613-591-9600"", ""name"": ""Comfort Inn Ottawa West - Kanata"", ""operator"": ""Comfort Inn"", ""phone"": ""+1-613-592-2200"", ""source"": ""hotel_owner"", ""start_date"": ""1976..1991"", ""tourism"": ""hotel"", ""website"": ""http://www.comfortinnkanata.com"", ""wheelchair"": ""limited"", ""@geometry"": ""center""}","222 Hearst Way, Ottawa K2L 3A2",19.337859626306933,"Comfort Inn Ottawa West - Kanata hotel Unknown 222 Hearst Way, Ottawa K2L 3A2 {""@id"": ""way/68609468"", ""addr:housename"": ""Comfort Inn"", ""addr:housenumber"": ""222"", ""addr:postcode"": ""K2L 3A2"", ""addr:street"": ""Hearst Way"", ""brand"": ""Comfort Inn"", ""brand:wikidata"": ""Q113152349"", ""building"": ""commercial"", ""fax"": ""+1-613-591-9600"", ""name"": ""Comfort Inn Ottawa West - Kanata"", ""operator"": ""Comfort Inn"", ""phone"": ""+1-613-592-2200"", ""source"": ""hotel_owner"", ""start_date"": ""1976..1991"", ""tourism"": ""hotel"", ""website"": ""http://www.comfortinnkanata.com"", ""wheelchair"": ""limited"", ""@geometry"": ""center""}",hotel,3.7,924.0,google_places_api,0.7531,ChIJXR20YfL_zUwRUvrPpvl0x1o,places/ChIJXR20YfL_zUwRUvrPpvl0x1o/photos/AU_ZVEHppwvArDH4wL-VQ4yyRgneiC_W6ToAoXISyyP2eWuRauhgQ9C6hFw4nDfsslSdhN9t4zXnxEQIRjHIJpyiz0UdIlOUq40rwi5t2XetYUAVqkpPlrKwttmqzDMqVDpIbp-r6ClkHLbmFAgHixQbeZ7CJhO6l0wPZojS4iQCXpCmvPl_sVys8L9WapX2wWDHvyIPpDgom3lMLEwrc5ecPyog9AeRiHkgl3fyAnWZJRgpVqPoqPhMLISU71dGXuf9kD92GulY93oSv8nXjAvgviwCB-F6CDKdAm8Tm2vPnhxtZw,https://places.googleapis.com/v1/places/ChIJXR20YfL_zUwRUvrPpvl0x1o/photos/AU_ZVEHppwvArDH4wL-VQ4yyRgneiC_W6ToAoXISyyP2eWuRauhgQ9C6hFw4nDfsslSdhN9t4zXnxEQIRjHIJpyiz0UdIlOUq40rwi5t2XetYUAVqkpPlrKwttmqzDMqVDpIbp-r6ClkHLbmFAgHixQbeZ7CJhO6l0wPZojS4iQCXpCmvPl_sVys8L9WapX2wWDHvyIPpDgom3lMLEwrc5ecPyog9AeRiHkgl3fyAnWZJRgpVqPoqPhMLISU71dGXuf9kD92GulY93oSv8nXjAvgviwCB-F6CDKdAm8Tm2vPnhxtZw/media?key=AIzaSyAZIrdkP0ELLGSfmw9uzdrhAeQ1kk-dZqI&maxWidthPx=1000,Comfort Inn West,0.7531
way,68658087,Days Inn Ottawa West,hotel,Unknown,hotel,Unknown,45.3227291,-75.8343869,350,Moodie Drive,Ottawa,Unknown,350 Moodie Drive,,,,Unknown,Days Inn,City of Ottawa,"{""@id"": ""way/68658087"", ""addr:housenumber"": ""350"", ""addr:street"": ""Moodie Drive"", ""brand"": ""Days Inn"", ""brand:wikidata"": ""Q1047239"", ""brand:wikipedia"": ""en:Days Inn"", ""building"": ""commercial"", ""building:levels"": ""6"", ""name"": ""Days Inn Ottawa West"", ""operator"": ""Wyndham Hotels and Resorts"", ""operator:wikidata"": ""Q8040120"", ""operator:wikipedia"": ""en:Wyndham Hotels and Resorts"", ""source"": ""City of Ottawa"", ""tourism"": ""hotel"", ""@geometry"": ""center""}","350 Moodie Drive, Ottawa Unknown",15.344728587522692,"Days Inn Ottawa West hotel Unknown 350 Moodie Drive, Ottawa Unknown {""@id"": ""way/68658087"", ""addr:housenumber"": ""350"", ""addr:street"": ""Moodie Drive"", ""brand"": ""Days Inn"", ""brand:wikidata"": ""Q1047239"", ""brand:wikipedia"": ""en:Days Inn"", ""building"": ""commercial"", ""building:levels"": ""6"", ""name"": ""Days Inn Ottawa West"", ""operator"": ""Wyndham Hotels and Resorts"", ""operator:wikidata"": ""Q8040120"", ""operator:wikipedia"": ""en:Wyndham Hotels and Resorts"", ""source"": ""City of Ottawa"", ""tourism"": ""hotel"", ""@geometry"": ""center""}",hotel,3.6,1272.0,google_places_api,0.8024,ChIJQ9wWsSf-zUwRgC-A5vq2DGE,places/ChIJQ9wWsSf-zUwRgC-A5vq2DGE/photos/AU_ZVEFwCAiw13PfqgjALfDiqyrSm-JaIf_iXL17cgILvWefZXVcTP_Sfu2sViGU7qO_I5SDQptIMz54TI_frRpLo1op2QgneFP5spRVa2IhohBfpcXAKHAdHjXSfYI0vY8w_oYq4Xd6nnpSvqjN3_GrWWxY4WjvDURKnhfncelv_33DxBjuuobMLrhcyrKcIaV_WuW4CnfohvRPDHhn08c3LbEEhETEPGxLswS06oaU3McnYrvu81CujMje8FqQDTIs2tF3nONvtZYX93cDHF6YfM4q8jKJrujPkcdkV3_V2W8vIICNVEzhm-rXMUrzavw8VOdR8RG2rQ-RFK80o8v_DvZktCxmVN-FLJIA69TAoMft3P_oNpYPGwDVhcreYDaVH80GS75995I2rXWfp3u-52yO88JSDMgarDREn8FNLpSN_rd5IKwrCHA0nnONektL,https://places.googleapis.com/v1/places/ChIJQ9wWsSf-zUwRgC-A5vq2DGE/photos/AU_ZVEFwCAiw13PfqgjALfDiqyrSm-JaIf_iXL17cgILvWefZXVcTP_Sfu2sViGU7qO_I5SDQptIMz54TI_frRpLo1op2QgneFP5spRVa2IhohBfpcXAKHAdHjXSfYI0vY8w_oYq4Xd6nnpSvqjN3_GrWWxY4WjvDURKnhfncelv_33DxBjuuobMLrhcyrKcIaV_WuW4CnfohvRPDHhn08c3LbEEhETEPGxLswS06oaU3McnYrvu81CujMje8FqQDTIs2tF3nONvtZYX93cDHF6YfM4q8jKJrujPkcdkV3_V2W8vIICNVEzhm-rXMUrzavw8VOdR8RG2rQ-RFK80o8v_DvZktCxmVN-FLJIA69TAoMft3P_oNpYPGwDVhcreYDaVH80GS75995I2rXWfp3u-52yO88JSDMgarDREn8FNLpSN_rd5IKwrCHA0nnONektL/media?key=AIzaSyAZIrdkP0ELLGSfmw9uzdrhAeQ1kk-dZqI&maxWidthPx=1000,Nabil Halim,0.8024
way,68658236,Persis Grill,restaurant,restaurant,Unknown,Unknown,45.3225077,-75.8342185,360,Moodie Drive,Ottawa,K2H 8G3,360 Moodie Drive,,,,Unknown,Unknown,City of Ottawa,"{""@id"": ""way/68658236"", ""addr:housenumber"": ""360"", ""addr:postcode"": ""K2H 8G3"", ""addr:street"": ""Moodie Drive"", ""amenity"": ""restaurant"", ""building"": ""commercial"", ""name"": ""Persis Grill"", ""source"": ""City of Ottawa"", ""@geometry"": ""center""}","360 Moodie Drive, Ottawa K2H 8G3",15.353200053100243,"Persis Grill restaurant Unknown 360 Moodie Drive, Ottawa K2H 8G3 {""@id"": ""way/68658236"", ""addr:housenumber"": ""360"", ""addr:postcode"": ""K2H 8G3"", ""addr:street"": ""Moodie Drive"", ""amenity"": ""restaurant"", ""building"": ""commercial"", ""name"": ""Persis Grill"", ""source"": ""City of Ottawa"", ""@geometry"": ""center""}",Unknown,,,,,,,,,
way,68658320,Zola's,restaurant,restaurant,Unknown,italian,45.3188041,-75.840178,2194,Robertson Road,Ottawa,Unknown,2194 Robertson Road,,,,Unknown,Unknown,City of Ottawa,"{""@id"": ""way/68658320"", ""addr:housenumber"": ""2194"", ""addr:street"": ""Robertson Road"", ""amenity"": ""restaurant"", ""building"": ""retail"", ""building:start_date"": ""1986"", ""cuisine"": ""italian"", ""name"": ""Zola's"", ""source"": ""City of Ottawa"", ""@geometry"": ""center""}","2194 Robertson Road, Ottawa Unknown",15.97330684734473,"Zola's restaurant italian 2194 Robertson Road, Ottawa Unknown {""@id"": ""way/68658320"", ""addr:housenumber"": ""2194"", ""addr:street"": ""Robertson Road"", ""amenity"": ""restaurant"", ""building"": ""retail"", ""building:start_date"": ""1986"", ""cuisine"": ""italian"", ""name"": ""Zola's"", ""source"": ""City of Ottawa"", ""@geometry"": ""center""}",italian,,,,,,,,,
way,68658347,Holiday Inn Express & Suites Ottawa West - Nepean,hotel,Unknown,hotel,Unknown,45.3236365,-75.830781,2055,Robertson Road,Ottawa,Unknown,2055 Robertson Road,,,,Unknown,Holiday Inn Express & Suites,City of Ottawa,"{""@id"": ""way/68658347"", ""addr:housenumber"": ""2055"", ""addr:street"": ""Robertson Road"", ""brand"": ""Holiday Inn Express & Suites"", ""brand:wikidata"": ""Q5880423"", ""brand:wikipedia"": ""en:Holiday Inn Express"", ""building"": ""hotel"", ""building:colour"": ""beige"", ""building:levels"": ""6"", ""building:material"": ""stucco"", ""name"": ""Holiday Inn Express & Suites Ottawa West - Nepean"", ""source"": ""City of Ottawa"", ""tourism"": ""hotel"", ""wikidata"": ""Q111392208"", ""@geometry"": ""center""}","2055 Robertson Road, Ottawa Unknown",15.076313319588705,"Holiday Inn Express & Suites Ottawa West - Nepean hotel Unknown 2055 Robertson Road, Ottawa Unknown {""@id"": ""way/68658347"", ""addr:housenumber"": ""2055"", ""addr:street"": ""Robertson Road"", ""brand"": ""Holiday Inn Express & Suites"", ""brand:wikidata"": ""Q5880423"", ""brand:wikipedia"": ""en:Holiday Inn Express"", ""building"": ""hotel"", ""building:colour"": ""beige"", ""building:levels"": ""6"", ""building:material"": ""stucco"", ""name"": ""Holiday Inn Express & Suites Ottawa West - Nepean"", ""source"": ""City of Ottawa"", ""tourism"": ""hotel"", ""wikidata"": ""Q111392208"", ""@geometry"": ""center""}",hotel,4.3,1020.0,google_places_api,0.9044,ChIJJ-tzFSf-zUwR9BlpqcPO6Jk,places/ChIJJ-tzFSf-zUwR9BlpqcPO6Jk/photos/AU_ZVEF01jB2DlLQsma_wOiI3TmRRbeaTK9vyiNARzZEuU6N01mB_DyTbz9xJ4W2UKcFKxVda9W5mYzYUl4OwXlBRbpGR-3CEGGDAdIByb2A_zRhIbfOhYBVVGKefFIdAnyX0bQHhrbCXBas9r-wRPAoi4k6OoVp2oaCyRsXKygEoqpZUzKCeoTZ_EHkXfk4zfY2Fkuqw8eRsNsv2bH0abZeT8W-ePkTe58w6Nrh0q2L9R-pL1deMD7urmj2keXADq5KKRaPS2coHe4fsRDGrFmTBeS1MwUfK-yyZjhkTZnrM8Fw4g,https://places.googleapis.com/v1/places/ChIJJ-tzFSf-zUwR9BlpqcPO6Jk/photos/AU_ZVEF01jB2DlLQsma_wOiI3TmRRbeaTK9vyiNARzZEuU6N01mB_DyTbz9xJ4W2UKcFKxVda9W5mYzYUl4OwXlBRbpGR-3CEGGDAdIByb2A_zRhIbfOhYBVVGKefFIdAnyX0bQHhrbCXBas9r-wRPAoi4k6OoVp2oaCyRsXKygEoqpZUzKCeoTZ_EHkXfk4zfY2Fkuqw8eRsNsv2bH0abZeT8W-ePkTe58w6Nrh0q2L9R-pL1deMD7urmj2keXADq5KKRaPS2coHe4fsRDGrFmTBeS1MwUfK-yyZjhkTZnrM8Fw4g/media?key=AIzaSyAZIrdkP0ELLGSfmw9uzdrhAeQ1kk-dZqI&maxWidthPx=1000,Holiday Inn Express & Suites Ottawa West - Nepean by IHG,0.9044
